,Runoff_mmd,pcp_era5,sf_era5,smlt_era5,pev_era5,t2m_era5,asn_era5,snowc_era5,sde_era5,sd_era5,swvl1_era5
1978/10/19,,1.752171278,1.721820951,0.022031052,-2.563663737,271.404546,0.696783737,54.66944122,0.058598112,0.009517832,0.264943331
1978/10/20,,0.069955871,0.068546705,0,-6.031891304,268.3866562,0.701052181,60.76984787,0.064788237,0.010342526,0.257604897
1978/10/21,,3.039011955,2.91075325,0,-10.02187514,273.0400725,0.718278605,69.32364655,0.075292982,0.012250022,0.251761824
1978/10/22,,1.154040933,1.152372956,0.288131803,-6.35321748,267.5867496,0.708300403,70.41228485,0.076559104,0.012480089,0.248468429
1978/10/23,,17.86063766,17.74884224,0,-2.118010939,268.7247685,0.825421791,90.64451599,0.169962719,0.025672405,0.245702177
1978/10/24,,0.981066346,0.97581023,0,-2.831921233,264.2752727,0.849161908,94.18489838,0.208174333,0.031360394,0.241875574
1978/10/25,,0.001099721,0.000205404,0,-2.536999378,261.2652276,0.841927061,94.18489838,0.207076564,0.031414277,0.238861486
1978/10/26,,8.22413826,5.775784016,1.825577617,-2.442021017,271.949281,0.83622272,94.18489838,0.221016034,0.034441751,0.245629549
1978/10/27,,0.187178597,0.164808944,0.28044349,-4.87909735,272.5425307,0.784040908,94.18489838,0.21615465,0.035074472,0.263700664
1978/10/28,,0.277726561,0.270991325,0,-3.898990495,267.8962022,0.76147841,94.18489838,0.211709559,0.034883063,0.249916285
1978/10/29,,0.170086041,0.165864721,0,-2.999862151,263.5715876,0.755777001,94.18489838,0.209276974,0.03479799,0.244236767
1978/10/30,,0.424396306,0.420986056,0,-3.338047196,264.5456605,0.749312639,94.18489838,0.206920683,0.034654784,0.240530103
1978/10/31,,3.737246513,3.615841866,9.31E-07,-7.991895448,270.2841403,0.773937988,94.18489838,0.224379197,0.037572948,0.237763718
1978/11/1,,0.277713567,0.273280859,9.31E-07,-4.216851188,263.101564,0.761422899,94.18489838,0.223404318,0.037929779,0.235727012
1978/11/2,,5.852428913,5.772319317,9.31E-07,-5.545981334,271.8399508,0.782022351,94.18489838,0.238527,0.040945001,0.233821049
1978/11/3,,1.516096473,1.513211966,9.31E-07,-4.413656951,268.8772006,0.781185782,94.18489838,0.253767014,0.044338939,0.232125953
1978/11/4,,2.473786831,0.799558878,0.709777176,-6.525642077,272.3148984,0.77677546,94.18489838,0.253046602,0.044906517,0.233571023
1978/11/5,,0.259012222,0.130037948,0.15542765,-5.255918112,268.1190789,0.744692344,94.18489838,0.240060702,0.044132772,0.251081109
1978/11/6,,6.721225739,5.081633568,1.225004077,-2.492229625,269.3009355,0.761021492,94.18489838,0.252462327,0.046556843,0.244064748
1978/11/7,,1.069253922,0.660594404,0.204531789,-3.268829527,269.3760685,0.755113557,94.18489838,0.25993526,0.048717735,0.258077472
1978/11/8,,0.50001806,0.496810436,9.31E-07,-2.920995426,264.3133033,0.745115084,94.18489838,0.257075012,0.048590624,0.246534333
1978/11/9,,8.007187843,7.874024391,9.31E-07,-6.667831879,272.1034856,0.787906633,94.18489838,0.284135878,0.053631452,0.241498873
1978/11/10,,0.354260147,0.349409461,9.31E-07,-5.672956835,265.9375692,0.78681671,94.18489838,0.295496374,0.056349637,0.238345429
1978/11/11,,1.2681669,1.264493108,9.31E-07,-0.746883201,261.5643692,0.781867127,94.18489838,0.294456273,0.056400287,0.236264661
1978/11/12,,0.194949567,0.191527218,9.31E-07,-1.443200719,260.2031168,0.784943274,94.18489838,0.304282069,0.057432595,0.23459515
1978/11/13,,0.090690367,0.08882907,9.31E-07,-2.535336584,262.6549462,0.778054759,94.18489838,0.302283585,0.057368405,0.232946008
1978/11/14,,6.470178604,6.464669704,9.31E-07,-1.394166772,264.4149816,0.785158404,94.18489838,0.312096447,0.05885491,0.231792182
1978/11/15,,1.116794467,0.949529111,9.31E-07,-4.529021791,270.1214448,0.803337716,94.18489838,0.346199483,0.064319828,0.230578735
1978/11/16,,1.615004778,1.61011517,9.31E-07,-5.11219437,265.8010299,0.795519344,94.18489838,0.344451159,0.064761316,0.229327425
1978/11/17,,0.15905349,0.154896677,9.31E-07,-2.734230887,263.3450357,0.796418456,94.18489838,0.347484857,0.065593446,0.228168309
1978/11/18,,12.59308052,11.89387417,0.005060983,-1.678285214,268.1886476,0.810194278,94.18489838,0.365371078,0.068993525,0.227352127
1978/11/19,,0.907862186,0.82459563,0.030583188,-3.457814792,262.6463,0.824919906,94.18489838,0.415244341,0.078244912,0.229059115
1978/11/20,,0.012846936,0.009911668,9.31E-07,-0.628790652,252.9326084,0.815256754,94.18489838,0.411340475,0.078092569,0.227158532
1978/11/21,,0.007656881,0.005261909,9.31E-07,-0.704219415,253.6461148,0.807297648,94.18489838,0.408673882,0.078045179,0.225986749
1978/11/22,,0.003328162,0.002178448,9.31E-07,-0.330250444,251.5559875,0.799315958,94.18489838,0.406215876,0.077990758,0.225072846
1978/11/23,,0.000505712,0.000282413,9.31E-07,-0.302147597,253.3924314,0.791328353,94.18489838,0.404062063,0.077995759,0.224565804
1978/11/24,,0.01908358,0.016887028,9.31E-07,-0.536625428,256.2779337,0.7833666,94.18489838,0.401654035,0.077991515,0.223993853
1978/11/25,,4.30979681,4.305199623,9.31E-07,-0.331144842,261.7801519,0.783259727,94.18489838,0.407608062,0.078763233,0.223045826
1978/11/26,,15.14798355,15.14319515,9.31E-07,-2.410404438,263.6859083,0.844878126,94.18489838,0.505075693,0.090747685,0.222097486
1978/11/27,,0.334057808,0.329685301,9.31E-07,-2.26284496,252.9568292,0.857326521,94.18489838,0.561891735,0.09719928,0.221219689
1978/11/28,,0.393564671,0.388866395,9.31E-07,-0.87701158,253.5047422,0.849692623,94.18489838,0.558334649,0.097221452,0.22041522
1978/11/29,,0.777384162,0.775500715,9.31E-07,-0.408184353,252.9845771,0.845125507,94.18489838,0.572636485,0.098201383,0.219683215
1978/11/30,,2.945062876,2.941166401,0,-0.947858033,260.3705262,0.842780979,94.18489838,0.585412502,0.099693143,0.219019607
1978/12/1,,0.567470789,0.563521087,0,-2.35966167,258.9261987,0.842149017,94.18489838,0.593838155,0.101611282,0.218372464
1978/12/2,,0.164550081,0.161276326,0,-0.657307758,251.1330903,0.834634809,94.18489838,0.586757362,0.101525614,0.217657566
1978/12/3,,0.102594502,0.099704944,0,-0.227138714,249.553671,0.827517711,94.18489838,0.58525753,0.101660039,0.2170863
1978/12/4,,0.02212888,0.019194426,0,-0.252296896,247.2472207,0.819796484,94.18489838,0.582122803,0.101699164,0.216570348
1978/12/5,,6.867219448,6.861920357,0,-0.430025031,254.7211468,0.834291889,94.18489838,0.65791899,0.10590333,0.215924025
1978/12/6,,0.806639969,0.801593423,0,-0.229568336,257.8797971,0.840506634,94.18489838,0.709890008,0.109201746,0.215385541
1978/12/7,,0.18181178,0.175391465,0,-0.784075267,258.9196674,0.83353675,94.18489838,0.698553801,0.109445016,0.215370968
1978/12/8,,0.1237325,0.118817709,0,-0.481235314,251.9360913,0.826136026,94.18489838,0.686600089,0.109457366,0.214861587
1978/12/9,,0.032802191,0.030527635,0,-0.197661363,248.1813005,0.818747228,94.18489838,0.680553973,0.109499167,0.214203134
1978/12/10,,0.058200419,0.0546006,0,-0.085660074,246.1418333,0.810835677,94.18489838,0.67497164,0.10949831,0.213748097
1978/12/11,,1.74284327,1.737211823,0,-1.016069456,249.9572826,0.808055503,94.18489838,0.682799816,0.110212329,0.213189468
1978/12/12,,0.972995996,0.966671586,0,-1.030578271,254.2674687,0.812378584,94.18489838,0.709373653,0.111917816,0.212527663
1978/12/13,,0.176160619,0.170450911,0,-0.243927888,255.4659851,0.806522376,94.18489838,0.704234421,0.112209034,0.211967394
1978/12/14,,0.500775278,0.495526761,0,-0.190356921,256.7766164,0.800158024,94.18489838,0.695820868,0.112418963,0.211453423
1978/12/15,,1.740005374,1.732698679,0,-0.248117978,258.1049629,0.805300413,94.18489838,0.712475181,0.114115621,0.210912764
1978/12/16,,0.024565874,0.023233172,0,-0.211825453,255.285777,0.800643912,94.18489838,0.706799865,0.114554958,0.210520923
1978/12/17,,0.050373003,0.04756958,0,-0.091663267,254.0476671,0.792967783,94.18489838,0.696534157,0.114571595,0.210203499
1978/12/18,,18.46693039,18.39235687,0,-1.074744749,263.7062903,0.83322481,94.18489838,0.778581262,0.123795351,0.209853262
1978/12/19,,1.184533715,1.166051388,0,-1.161065468,267.4064541,0.85979972,94.18489838,0.831841528,0.134000242,0.209885389
1978/12/20,,1.500539541,1.49586153,0,-0.935138866,261.2619251,0.854417859,94.18489838,0.80952692,0.134950583,0.209404707
1978/12/21,,0.652302146,0.648223817,0,-0.426860536,253.8432472,0.848789983,94.18489838,0.800002038,0.135662339,0.208763584
1978/12/22,,2.450720549,2.446941614,0,-0.699455916,253.2375002,0.847606628,94.18489838,0.827506483,0.13766579,0.2081251
1978/12/23,,1.820552826,1.815959573,0,-0.764202735,253.995102,0.843635006,94.18489838,0.838175893,0.138828665,0.207514361
1978/12/24,,1.603732944,1.598123431,0,-0.688106639,259.716186,0.844258423,94.18489838,0.862618566,0.14115091,0.206942111
1978/12/25,,0.621245205,0.615098298,0,-0.131611197,266.5895279,0.840330601,94.18489838,0.848668396,0.142320184,0.206674561
1978/12/26,,1.462530971,1.456707835,0,-2.188196898,270.4558907,0.836138156,94.18489838,0.817864776,0.143348003,0.206609875
1978/12/27,,3.452428102,3.44983387,0,-2.92176815,270.3444262,0.835836663,94.18489838,0.790931761,0.145322264,0.206010252
1978/12/28,,1.788648009,1.784799218,0,-2.682814803,270.7991961,0.841007153,94.18489838,0.775852144,0.148275926,0.205429107
1978/12/29,,2.954259634,2.952171087,0,-2.204406396,267.5973935,0.839966813,94.18489838,0.759121954,0.149730599,0.204872563
1978/12/30,,1.124441028,1.120302677,0,-2.859066325,268.0364452,0.841918882,94.18489838,0.753848851,0.152107252,0.204337344
1978/12/31,,0.249434009,0.246780619,0,-0.375654006,263.9177227,0.836160214,94.18489838,0.739213586,0.152458831,0.203935429
1979/1/1,0.471275537,11.24664021,11.24280071,0,-0.344842671,265.0560572,0.839756525,94.18489838,0.75187546,0.155427818,0.203496084
1979/1/2,0.480932823,2.030344248,1.931144357,0,-0.221846728,267.7744265,0.859152419,94.18489838,0.814880311,0.164304117,0.20333612
1979/1/3,0.504110323,15.96125126,3.610396147,5.859988213,-0.963309773,274.0674834,0.842794949,94.18489838,0.814094365,0.169696309,0.244607762
1979/1/4,0.536945073,0.478032142,0.474496126,0,-2.182758016,256.2351761,0.808399769,94.18489838,0.78205955,0.168986697,0.269933313
1979/1/5,0.563985502,0.561937332,0.557462037,0,-0.626628906,254.7420821,0.802974656,94.18489838,0.780317307,0.16916425,0.251376241
1979/1/6,0.600683181,0.017680956,0.017484123,0,-0.248347065,247.5877464,0.796514981,94.18489838,0.777939856,0.169217469,0.243726581
1979/1/7,0.710776216,0.030696461,0.027580604,0,0.0340862,252.0125225,0.788597086,94.18489838,0.774055839,0.16922616,0.2395017
1979/1/8,0.820869289,0.166421726,0.163616806,0,-0.178153867,254.7792375,0.781447594,94.18489838,0.77064079,0.169372363,0.236864358
1979/1/9,0.793828859,2.919600248,2.915199041,0,-0.695769456,251.9231888,0.783381837,94.18489838,0.783271015,0.170295439,0.233715832
1979/1/10,0.764857002,0.221932381,0.21847558,0,-0.204014767,250.5032271,0.795533816,94.18489838,0.821692705,0.172420588,0.231163025
1979/1/11,0.710776216,0.243793011,0.238989279,0,-0.470194964,248.6287691,0.788709909,94.18489838,0.818478644,0.172528336,0.229136273
1979/1/12,0.656695431,0.561796665,0.557648122,0,-0.920402448,248.2970405,0.785038185,94.18489838,0.822078168,0.172899518,0.227234691
1979/1/13,0.629655001,0.030253099,0.029431187,0,-0.239828136,244.0251147,0.779593736,94.18489838,0.822599232,0.173079563,0.225550532
1979/1/14,0.600683181,7.065674782,7.061767578,0,-0.164056228,246.0064018,0.77972622,94.18489838,0.83379966,0.173923492,0.2241873
1979/1/15,0.546602359,8.225948334,8.213852882,0,-0.881813028,255.0982761,0.849858223,94.18489838,1.077235341,0.186975422,0.223138839
1979/1/16,0.525356359,0.630868316,0.625402391,0,-1.142319389,242.5572657,0.846864208,94.18489838,1.090923667,0.1883012,0.221938729
1979/1/17,0.492521573,0.495022804,0.489208132,0,-0.667223147,242.8119132,0.842361704,94.18489838,1.100263357,0.189170118,0.220721558
1979/1/18,0.471275537,0.010432659,0.007264561,0,-0.140828503,241.7880982,0.834640619,94.18489838,1.093019485,0.189218924,0.219634816
1979/1/19,0.44230368,0.037621841,0.035060979,0,-0.059327952,242.8052146,0.826682165,94.18489838,1.084981561,0.189233062,0.218753412
1979/1/20,0.426852037,0.63484925,0.630823791,0,-0.213590873,251.6670398,0.820392769,94.18489838,1.080337644,0.189554912,0.218396604
1979/1/21,0.432646394,0.057706352,0.052839227,0,-0.472802574,254.0366879,0.814938941,94.18489838,1.071463108,0.190024415,0.217868522
1979/1/22,0.46548118,8.897594452,8.893475533,0,-0.354656963,261.1794869,0.815773286,94.18489838,1.063090324,0.191467299,0.217697546
1979/1/23,0.492521573,9.50051403,9.484091759,0,-1.668191858,271.5969006,0.858629683,94.18489838,1.118519783,0.205244207,0.217262909
1979/1/24,0.525356359,1.756227374,1.736824632,0,-2.121682958,272.6643092,0.824149574,94.18489838,1.075789571,0.210114639,0.216290653
1979/1/25,0.573642788,6.100311279,6.06930542,0,-1.010979558,272.3802344,0.780793839,94.18489838,1.024410129,0.211865425,0.215249032
1979/1/26,0.629655001,1.70858109,1.671533346,0,-1.997973551,273.2196813,0.776057599,94.18489838,1.004463315,0.217531204,0.214289919
1979/1/27,0.710776216,3.387052774,2.008749485,1.170110464,-2.298092966,274.0496493,0.743309144,94.18489838,0.966044962,0.219570875,0.219654486
1979/1/28,0.764857002,6.845396042,5.377592087,0.892727137,-2.42754574,273.7525469,0.730499804,94.18489838,0.935782373,0.221307605,0.238505915
1979/1/29,0.820869289,4.675980568,2.490747929,2.295168877,-0.476425616,273.799682,0.746851112,94.18489838,0.930557847,0.225377917,0.253200799
1979/1/30,0.874950074,0.46832037,0.0738445,2.548266411,-1.318303711,273.9943939,0.704323763,94.18489838,0.893423617,0.223115525,0.274279535
1979/1/31,0.901990504,0.275806069,0.270691037,0,-2.712503933,271.4600661,0.669401348,94.18489838,0.866319418,0.222105961,0.258749723
1979/2/1,0.958002717,3.952031612,3.947755098,0,-1.346493926,270.082482,0.681980094,94.18489838,0.858998775,0.22333918,0.247729346
1979/2/2,1.039123932,1.459961057,1.455044508,0,-2.789584436,270.7851857,0.723664725,94.18489838,0.863622904,0.226152436,0.24163045
1979/2/3,1.120245147,1.135017157,1.129986763,0,-2.552336885,267.2899818,0.735087467,94.18489838,0.857563615,0.227089138,0.237379879
1979/2/4,1.149217004,0.919026494,0.915255189,0,-2.164039362,265.5344369,0.740802421,94.18489838,0.853656113,0.227715494,0.234105751
1979/2/5,1.093204717,7.091469765,7.087576389,0,-1.588075035,264.9228202,0.763921175,94.18489838,0.865665138,0.23003051,0.231445417
1979/2/6,1.066164361,11.31813335,11.31351376,0,-3.028498403,268.0499494,0.83442097,94.18489838,0.937880695,0.240443662,0.229206234
1979/2/7,0.985043146,3.087272167,3.082261801,0,-1.828424718,266.0531564,0.855213649,94.18489838,0.984515667,0.248631483,0.227268338
1979/2/8,0.929030859,1.981868029,1.975268364,0,-1.829836546,257.6094496,0.850477382,94.18489838,0.983167708,0.249317913,0.225553155
1979/2/9,0.901990504,3.146029472,3.139317274,0,-1.229507686,252.3555213,0.851301988,94.18489838,1.026956081,0.251919152,0.224017948
1979/2/10,0.874950074,0.476118267,0.472913116,0,-0.91172278,246.8210887,0.848845024,94.18489838,1.058736801,0.253622819,0.222637832
1979/2/11,0.820869289,0.404239118,0.399165392,0,-0.869236761,245.0577327,0.841924126,94.18489838,1.059188247,0.253800965,0.221394643
1979/2/12,0.793828859,0.493224919,0.487860173,0,-0.66914095,242.862951,0.83536684,94.18489838,1.061286569,0.254044687,0.220276341
1979/2/13,0.764857002,2.948483467,2.94209218,0,-0.410839913,243.0233824,0.832156119,94.18489838,1.076273203,0.254982119,0.219266444
1979/2/14,0.737816646,9.064370155,9.059310913,0,-0.603720636,247.5830117,0.852030543,94.18489838,1.220706344,0.262611672,0.218350634
1979/2/15,0.710776216,2.797600985,2.794548035,0,-0.854702021,248.374048,0.856508016,94.18489838,1.306792855,0.2673735,0.217568606
1979/2/16,0.68373586,0.22501117,0.219896138,0,-0.951382116,244.3633872,0.852930213,94.18489838,1.330528498,0.269109331,0.216785803
1979/2/17,0.656695431,0.673586607,0.667583942,0,-0.777259236,242.0293932,0.846523781,94.18489838,1.329406977,0.269498164,0.216041327
1979/2/18,0.629655001,0.047724742,0.043357331,0,-0.890190635,242.5994688,0.839384902,94.18489838,1.325543046,0.269688205,0.215341747
1979/2/19,0.618066288,0.125427932,0.118645929,0,-1.559570266,250.2632232,0.831775566,94.18489838,1.316791177,0.26974923,0.214689732
1979/2/20,0.600683181,0.019256983,0.017224051,0,-1.262681974,252.7398233,0.824127567,94.18489838,1.302657247,0.269789132,0.214186028
1979/2/21,0.591025895,0.084427655,0.079835877,0,-1.081077191,255.0590124,0.816348221,94.18489838,1.285527945,0.269806252,0.213855982
1979/2/22,0.567848395,1.438765287,1.434403181,0,-0.588128625,257.4437051,0.811273774,94.18489838,1.272878528,0.270264466,0.213479802
1979/2/23,0.552396752,0.071615599,0.069557838,0,-1.572464898,258.4672455,0.810954539,94.18489838,1.267845988,0.271409596,0.213220134
1979/2/24,0.536945073,1.070622087,1.065618157,0,-4.386586576,265.3735031,0.806288247,94.18489838,1.24390471,0.27176219,0.212810576
1979/2/25,0.525356359,0.198161498,0.195064098,0,-2.648650587,255.188016,0.804024942,94.18489838,1.218497634,0.272190434,0.212190971
1979/2/26,0.513767609,0.00081415,0.000511412,0,-1.432805135,249.1159084,0.796341417,94.18489838,1.203519106,0.271916983,0.211584687
1979/2/27,0.49831593,3.247098923,3.245757103,0,-2.198254472,254.110518,0.789545506,94.18489838,1.194316268,0.27195005,0.211008266
1979/2/28,0.486727216,12.17156601,12.16348076,9.31E-07,-0.910049098,261.8121359,0.84988002,94.18489838,1.363207459,0.284386814,0.210707009
1979/3/1,0.471275537,0.187957004,0.186097294,9.31E-07,-2.660908443,253.6337633,0.850988556,94.18489838,1.373270392,0.287178511,0.210241824
1979/3/2,0.45389243,0.000503295,0.000530949,9.31E-07,-1.786694497,250.8206264,0.843086183,94.18489838,1.352983713,0.286975423,0.209719136
1979/3/3,0.44230368,2.009845972,2.005669832,9.31E-07,-2.238599855,260.9150156,0.837034978,94.18489838,1.337982059,0.287370927,0.209290043
1979/3/4,0.426852037,2.989201069,2.982947588,9.31E-07,-4.322266047,266.5424942,0.844118004,94.18489838,1.330584288,0.291186848,0.208843723
1979/3/5,0.415263287,4.903662205,4.873055458,9.31E-07,-1.885187003,265.358241,0.847736862,94.18489838,1.322866321,0.294223288,0.2083738
1979/3/6,0.405606001,1.471361041,0,2.077510834,-2.119680205,275.5265884,0.82949802,94.18489838,1.289609909,0.297022406,0.211722121
1979/3/7,0.394017251,5.841888428,1.301044822,4.433073521,-1.551913685,274.4642336,0.770925785,94.18489838,1.204827189,0.29378608,0.289661199
1979/3/8,0.382428501,0.594252229,0.58982271,9.31E-07,-3.834193533,265.3435781,0.73827237,94.18489838,1.160926819,0.292410673,0.275380015
1979/3/9,0.376634144,0.332115501,0.328050882,9.31E-07,-2.493585673,257.296463,0.733185367,94.18489838,1.143908858,0.292068409,0.25890246
1979/3/10,0.372771215,0.0063858,0.005620809,9.31E-07,-3.433191065,257.3366189,0.726090737,94.18489838,1.133295655,0.291852025,0.250882924
1979/3/11,0.361182502,2.041206598,2.036744118,9.31E-07,-3.681508057,267.4338104,0.73658198,94.18489838,1.132513046,0.293019564,0.245694786
1979/3/12,0.355388108,27.84026146,27.77689362,9.31E-07,-3.013711297,267.6095148,0.834621698,94.18489838,1.234303474,0.309711126,0.242046803
1979/3/13,0.349593751,0.648013234,0.643986762,9.31E-07,-2.65117875,249.3932077,0.866049438,94.18489838,1.308618903,0.321403337,0.238997892
1979/3/14,0.343799358,5.701023102,5.695456505,9.31E-07,-0.474337359,250.8794292,0.860447764,94.18489838,1.319158792,0.322400969,0.236415505
1979/3/15,0.339936466,8.659761429,7.140970707,9.31E-07,-0.567057376,269.3082977,0.866523567,94.18489838,1.419883013,0.331920496,0.238231391
1979/3/16,0.334142072,0.411627114,0.406474382,9.31E-07,-3.086389346,256.3997971,0.856768741,94.18489838,1.411461234,0.335842012,0.237396926
1979/3/17,0.328347715,2.135701895,2.131855965,9.31E-07,-1.99211577,252.6531104,0.849442153,94.18489838,1.394938588,0.335743999,0.234718204
1979/3/18,0.339936466,1.894404531,1.89058888,9.31E-07,-1.802052571,263.0626574,0.85159156,94.18489838,1.426336765,0.338918888,0.23258844
1979/3/19,0.361182502,0.534346521,0.531739354,9.31E-07,-4.961554893,265.447326,0.846844817,94.18489838,1.405943274,0.340013205,0.230786771
1979/3/20,0.376634144,0.131228447,0.128352001,9.31E-07,-4.449303509,265.4126225,0.839529979,94.18489838,1.373458147,0.339850678,0.229191557
1979/3/21,0.405606001,0.078529201,0.078100376,9.31E-07,-6.497862101,267.4471165,0.831800851,94.18489838,1.342304111,0.339620321,0.227762222
1979/3/22,0.438440788,0.00302719,0.001368249,9.31E-07,-5.607307044,270.4118397,0.823248196,94.18489838,1.3099823,0.33936245,0.226606533
1979/3/23,0.471275537,0.144173056,0.134212777,9.31E-07,-6.271079792,274.2849435,0.784264931,94.18489838,1.268460751,0.339333327,0.225607246
1979/3/24,0.513767609,0,0,7.556330681,-9.604458228,276.6815174,0.730726497,94.18489838,1.212457895,0.337552171,0.244694456
1979/3/25,0.591025895,0.01251573,0,9.615011215,-12.74063273,277.4425444,0.685884828,94.18489838,1.144747376,0.328230132,0.309250265
1979/3/26,0.656695431,3.636428833,0.004455274,7.885639191,-2.044423068,275.2110835,0.650517457,94.18489838,1.087186337,0.318203981,0.328839749
1979/3/27,0.710776216,6.783438683,1.3938061,8.451133728,-7.867605049,275.3602165,0.637610712,94.18489838,1.039545774,0.30921801,0.350183308
1979/3/28,0.737816646,1.817257285,1.799444199,9.31E-07,-8.090381315,265.708424,0.661849576,94.18489838,1.02414763,0.306890883,0.309540421
1979/3/29,0.793828859,1.114979506,1.111556292,9.31E-07,-4.428998247,264.4948852,0.666064952,94.18489838,1.017452121,0.30663063,0.289792091
1979/3/30,0.847909718,1.923567295,1.9217062,9.31E-07,-3.757711006,268.3131627,0.704024139,94.18489838,1.02942872,0.308753201,0.279105544
1979/3/31,0.901990504,2.413370371,2.40772748,0,-4.819582887,270.1826979,0.708957831,94.18489838,1.024822235,0.309267008,0.271766782
1979/4/1,0.985043146,1.470534682,1.466047406,0,-5.835852971,268.6651489,0.749052321,94.18489838,1.034652352,0.312109905,0.266164601
1979/4/2,1.012083576,0.01796913,0.015299899,0,-6.009880885,263.2068928,0.746017175,94.18489838,1.025554895,0.311699882,0.261668056
1979/4/3,1.039123932,1.446942091,1.443170547,0,-3.855000213,263.4116021,0.740958889,94.18489838,1.018873692,0.311407101,0.257967621
1979/4/4,1.066164361,2.654262304,2.646952868,0,-4.883731655,267.1832079,0.769015421,94.18489838,1.037331343,0.314172559,0.25492233
1979/4/5,1.039123932,0.182761803,0.177163333,0,-5.93688928,264.4259704,0.772338107,94.18489838,1.036608338,0.314584715,0.25228557
1979/4/6,1.012083576,7.062656879,7.058329105,0,-3.089247855,265.1454141,0.795094749,94.18489838,1.057219148,0.317473863,0.249954775
1979/4/7,0.985043146,0.238861576,0.235237658,0,-5.376588924,266.9635332,0.817965011,94.18489838,1.083357573,0.321218199,0.247906476
1979/4/8,0.929030859,7.264981747,7.156698227,0,-8.169048547,271.1987372,0.839887602,94.18489838,1.112626433,0.326834035,0.246074334
1979/4/9,0.901990504,2.027012348,1.688691854,0,-7.786200306,270.816801,0.834124893,94.18489838,1.109878302,0.328379683,0.244644091
1979/4/10,0.874950074,10.8860569,9.902774811,0,-2.506428741,270.7249571,0.834594813,94.18489838,1.117381811,0.332116219,0.243362933
1979/4/11,0.847909718,10.91368008,5.177580357,1.511776924,-5.706329343,275.0574568,0.824201044,94.18489838,1.149102688,0.344335674,0.251556754
1979/4/12,0.820869289,4.297929287,3.051445961,3.295022011,-3.352105243,274.2577756,0.79676984,94.18489838,1.154295087,0.349291122,0.2831074
1979/4/13,0.809280575,0.553506732,0.495984197,0.23399727,-5.172784076,273.399711,0.745141756,94.18489838,1.13151288,0.347548532,0.285322368
1979/4/14,0.782240146,1.704904318,1.676673889,0,-6.359525391,272.5284854,0.7142235,94.18489838,1.116979718,0.347998916,0.270600349
1979/4/15,0.764857002,0.569785595,0.548196793,0,-6.6987609,270.2451068,0.693973908,94.18489838,1.106781363,0.348206283,0.262654096
1979/4/16,0.755199716,0.631895483,0.627406836,0,-6.927288035,268.8281007,0.68651995,94.18489838,1.095528126,0.347847052,0.257663578
1979/4/17,0.72815936,6.017021179,6.010197163,0,-3.73651685,267.9723805,0.708628027,94.18489838,1.096808672,0.349021251,0.254018486
1979/4/18,0.710776216,7.797930241,7.793480396,0,-4.829135054,270.4771232,0.808916115,94.18489838,1.154024124,0.358319353,0.251052022
1979/4/19,0.695324574,0.099280804,0.096408866,0,-8.380149244,269.268894,0.821211404,94.18489838,1.162792087,0.36086396,0.248570204
1979/4/20,0.666352717,0.032821074,0.03177572,0,-7.768153878,268.8987098,0.81355714,94.18489838,1.149135351,0.360265638,0.246452659
1979/4/21,0.656695431,0.00718009,0.00520763,0,-8.44358399,270.6837911,0.804882221,94.18489838,1.136491179,0.35986423,0.244725019
1979/4/22,0.68373586,0.376960874,0.000192097,0.253402293,-8.242400466,275.7295098,0.764482344,94.18489838,1.115403056,0.359544435,0.243528083
1979/4/23,0.764857002,0.028208684,0.016885318,2.291072369,-9.927292475,274.6462782,0.712617671,94.18489838,1.08234334,0.358680446,0.251329303
1979/4/24,0.929030859,0.925911009,0.83620733,0,-7.642395867,272.1628705,0.675824123,94.18489838,1.059791923,0.356363389,0.259916067
1979/4/25,1.093204717,0.465269893,0.458813339,0,-10.33711357,269.0351325,0.667628268,94.18489838,1.053163171,0.356204224,0.252172112
1979/4/26,1.313390862,0.032877959,0,0,-9.796173293,273.6370728,0.65790595,94.18489838,1.042209625,0.355437065,0.248122111
1979/4/27,1.591520721,0.006263148,0,22.21973038,-9.60151115,279.3484951,0.633604198,94.18489838,1.000856042,0.34965257,0.291442096
1979/4/28,2.008715436,0.087043755,0,28.14190102,-5.660429265,279.4365548,0.609364288,94.18489838,0.916961074,0.323388268,0.360205442
1979/4/29,2.761983724,0.037731063,0,27.04104996,-7.535386939,279.4403616,0.590296371,94.18489838,0.834686458,0.296143713,0.367192328
1979/4/30,5.29219259,0.001035631,-3.73E-06,22.5205822,-9.561048598,278.7672328,0.575297245,94.18489838,0.764407098,0.272798772,0.358927488
1979/5/1,9.019904889,0.004361522,-3.73E-06,16.63367462,-8.20304362,277.2391873,0.563498246,94.18489838,0.703719258,0.253082706,0.349992335
1979/5/2,11.80120318,1.191495657,-3.73E-06,11.4313097,-2.264595413,276.0425457,0.55421698,94.18489838,0.657191217,0.238160089,0.34639892
1979/5/3,13.11459405,0.151042804,-3.73E-06,14.35350132,-5.866211892,276.5195967,0.546916154,94.18489838,0.619689167,0.225458119,0.350267947
1979/5/4,14.56318691,0.019726643,0.002652118,10.80936337,-5.756440622,275.6253986,0.541222212,94.18489838,0.583144188,0.21309868,0.340455055
1979/5/5,14.52455776,2.989389181,0.153699368,9.308151245,-3.707961731,275.5652677,0.537185607,94.18489838,0.551330447,0.202312713,0.342426926
